book_name,parsha_name,dvar_torah_id,passage_id,passage_content
Divrey Yoel,Va'era,4,49,"והנההגם שמאמר ולא שמעו אל משה מקוצר רוח סובב בהכרח על הכשרים שבישראל שהיו אנוסים ולטעם זה לא שמעו, אולם מאמר הןבנ""ילא שמעו אליאפ""לדהכוונהעל רשעי ישראל, ויתחלק הכתוב לנושאים מחולפים וכעין שפי' הרמב""ןהק' (פ' בשלח)עה""כופרעה הקריב וגו' וייראו מאוד ויצעקובנ""יאל ה' ויאמרו אל משה המבלי אין קברים במצרים וגו',וזל""קאיננו נראה כי בנ""א הצועקים אל ה' להושיעם, יבעטו בישועה אשר עשה להם ויאמרו כי טוב להם שלא הצילם, אבל הנכון שנפרש הם כתות, והכתוב יספר כל מה שעשו כולם, אמר כי הכת האחת צועקת אל ה', והאחרת מכחשת בנביאן ואינה בוחרת בישועה הנעשית להם וכו' עיי""ש,ועד""זנפרש הכתוב כאן בנושאים שונים זה מזה, ומה שאמר הןבנ""ילא שמעו אלי וגו' איננו אותם שהזכיר במאמר ולא שמעו וגו', מקוצר רוח וגו' וכנ""ל, ולדרכינו יובןמ""שמשרע""הואני ערל שפתים אף שכבר אמר כבד פה וכבד לשון אנכי והשיב הקב""ה מי שם פה לאדם וגו' הלא אנכי ה' (עיין קושיא י'), אמנם אזנצטוהלדבר אל פרעה בשליחותוית' וע""ז טען כבד פה וכבד לשון אנכי ואיני ראוי לדבר אל המלך. והשיבו הקב""ה מי שם פה לאדם וגו' שיתרפא לשונו ויהי' ראוי לדבר לפני המלך, אבל כאן נתגלה לעיניו גודל רעתם של רשעי ישראל איך שהשפיעו עלבנ""יהכשרים למנעם מלשמוע אליו, ועדיין לא הי' לו הבטחה ע""ז שיוכל לדבר גם אל רשעי ישראל ויכנסו דבריובלבם,ומשרע""ההי' משתוקק להמשיך אל הקדושה גם אותם, ולזה אמר דלפי שהם משוקעים כ""כ בטומאה, לא יתקבל על לבם דיבורי קדושה, ואני ערל שפתים שאין לי דיבורים אליהם ואיך אוכל להחזירם למוטב."
Divrey Yoel,Va'era,4,50,"אואפשר לפרש שמשה רבינו התפלל גם על הרשעים שינצלו ויזכו לצאת מהגלות, אבל ראתהחכמתוית' שטוב יותר להפרידם מעל ישראל, וע""כ לא נתקבלה תפלתו עליהם,ומשרע""ההרגיש בזה וע""דשאמרז""לברחב""ד(ברכות דף ל""ד ע""א) שאמר אם שגורה תפלתי בפי יודע אני שהוא מקובל,וז""פואני ערל שפתים שתפלתו עליהם אינו שגורה בפי, וזהו סימן שלא נתקבלה וכאשר הי' להם באמת שמתו בג' ימי אפילה ולא זכו לצאת ממצרים,ולפי""זא""ש הקישורלדלעילמיני' שאמר הןבנ""ילא שמעו אלי, והכוונה על דתן ואבירם וכתדלהוןשבגודלרשעתםלא רצו לשמוע אל משה, ולכך התנצל ואמר ואני ערל שפתים שתפלתי לא נתקבל עבורם, או ע""ד הנ""ל שאיני יכול להחזירם בתשובה ולא עשו דיבורי רושם אצלם, וע""ז בא תשובתוית'במאמה""כוידבר ה' אל משה ואל אהרן ויצום אלבנ""יואל פרעה מלך מצרים להוציא אתבנ""ימארץ מצרים שנצטוו משה ואהרן לדברעוה""פאל רשעי הדור ואל פרעה, ויש בזה הבטחה שיועילו דבריהם להוציא את בני ישראל הכשרים מארץ מצרים ולא ימנעו בהם פרעה והערב רב שבישראל,וז""שבמדרשתנחומאויצום אלבנ""יואל פרעה עשה אותםשוים, ואין הכוונה עלבנ""יהכשרים שא""א להשוותם לפרעה, רק על הרשעים שלא רצו לשמוע אל משה והםשויםלפרעה ואליהםנצטוהעכשיו לדבר, להוציא אתבנ""יהכשרים דייק לומר את לרבות שכינה הקדושה כביכול עמו אנכי בצרה,דאלובנ""ישהשכינה עמהם בגלות הם יצאו מארץ מצרים, ויועילו דבריכם להפרידבנ""יהכשרים מהערב רב וינצלו מהסתתם, ומתפלתו שלמרע""הנמשך ישועה לכל הדורות שהמיעוט הכשרים ינצלו מהתגברות הרוב שעומדים לנגדם, וכ""זעפי""דהמדרשתנחומאיתכן לפרש ויצום אלבנ""יעלבנ""יהרשעיםומה""טהשוהאותם לפרעה."
Divrey Yoel,Va'era,4,51,"אמנםלפי מהשפרש""יז""ל צום עליהם להנהיגם בנחת ולסבול אותם, מבואר שהציווי הי' אלבנ""יהכשריםנל""פמאמה""כבאופן אחר, בהקדם דברי ק""זבייט""פעה""פ כי ידעתיו למען אשריצוהאת בניו ואת ביתו אחריו ושמרו דרך ה' לעשות צדקה ומשפט למען הביא ה' על אברהם את אשר דיבר עליו, ולכאורה תמוה וכי אאע""ה עבד עבודת השי""ת על מנת לקבל פרס, ופי'עפי""דהרמב""ם ז""ל סוף ה' תשובה (ה""ה) וז""ל אמרו חכמים לעולם יעסוק אדם בתורה ואפילו שלא לשמה שמתוך שלא לשמה בא לשמה, לפיכךכשמלמדיןאת הקטנים ועמי הארץ איןמלמדיןאותן אלא לעבוד מיראה וכדי לקבל שכר עד שתרבה דעתןוכו',ומרגיליןאותןלעניןזה בנחת עד שישיגוהו וידעוהו ויעבדוהו מאהבה עכ""ל הרמב""ם ז""ל,וזשה""כלמען אשריצוהאת בניו ואת ביתו וגו' ושמרו דרך ה' למען הביא ה' על אברהם וגו' דאף שאאע""ה בעצמותו עבד מאהבה,עכ""זכשצוהלבניו וב""ב,ציוםלמען הביא וגו' שזה בשביל קבלת פרס, וכדי להרגילם לעבודה עד שיבואו לעבוד מאהבה עבודה תמה וישרהעכלה""ק,ועד""זיתבארלענינינועפי""משפירשנו לעיל ולא שמעו אל משה מקוצר רוח ומעבודה קשהעפי""דהאלשיךהק'עה""ככי לחמו לחם רשע וגו', שסיבת הטעם שאף הכשרים שבישראל לא שמעו אל משה, מפנישהע""רורשעי ישראל הבטיחו להם טוב עוה""ז כמו שהי' להם כל טוב ולא חסר להם מאומה, וע""כ לפי בחינתם של אותה שעהוהנסיונותשהי' להם א""א לצוותם שיהי' עבודתם שלא ע""מ לקבל פרס, אמנם משה רבינו הי' מופשט מגשמיות עוה""ז לגמרי והי' דבוק תמיד בעולמות העליונים ע""כ כשבא אלבנ""יבשליחותו דיבר עמהם כפי בחינתו לעבוד מאהבה ושלאעמלק""פ, ודבר זה הי' קשה להם לקבל אז ולטעם זה לא שמעו אל משה וע""כצוההקב""ה למשה ואהרן להנהיגם בנחת וללמדםעמלק""פעד שישיגו ויעבדו מאהבה,וז""פויצום אלבנ""יוכפרש""יז""לצוהעליהם להנהיגם בנחת והכוונה עלבנ""יהכשרים, שיבטיח להם שאם ילכו בדרך השם יזכו לישועה וינצלו מכל צרה וצוקה. והאמנם שאין זה דרך השלימות לעבוד ע""מ לקבל פרס, אבל ראתהחכמתוית' שההכרח להרגילםבתחלהע""מ לקבל פרסועי""זינצלו מהסתת הרשעים."
Divrey Yoel,Va'era,4,52,"ובזהיתבאר מה שדרשו רז""ל ויאמר אליו אני ה' נאמן לשלם שכר טובוכו', ויש בזה תשובה על טענתמשרע""הלמה הרעתה לעם הזה,דהנהמשרע""הראהדאחרשהלך בשליחותו לבשר גאולתם של ישראל, נעשו משוקעים יותר ולא רצו עוד לשמוע אל דבריו מפנישנתגברועליהם רשעי ישראל וכנ""ל, לזה טען למה הרעתה לעם הזה ולמה זה שלחתני שע""י שליחותי נעשו ישראל רעים וחטאים יותר, וע""ז השיב לו השי""ת אני ה' נאמן לשלם שכר ר""ל שיאמר כן לישראל,דמפנישהרשעים מבטיחים להם טוב העוה""ז מיד, ע""כ א""א לקרבם לעבודתוית' בהבטחה רחוקה בתשלום גמול לעוה""ב, אלא תאמר להם אני ה' נאמן לשלם שכר טוב למתהלכים לפני, ותדריכם בדרך הזה שיתקרבו לדרך התורה ע""מ לקבל פרס, וסרה בזה קושיא הנ""ל (קושיא א') כי הודעה זו אני ה' נאמן לשלם שכר טוב וכו' נאמרהלמשרע""הע""משיאמרנהלישראל, אף שאין זה דרך השלימותומשרע""הבעצמותו הי' רחוק ומופשטמבחי' זו, מ""מ הי' הכרח לזה לפי מצב הדור וכובדהנסיונות,ונצטוהמשרע""הלהנהיגם בנחת ולהרגילם בהתחלת העבודה ע""מ לקבל פרס."
Divrey Yoel,Va'era,4,53,"עודאפ""לבאמרם ז""לצוהלהנהיגם בנחתעפי""משפירשתי מהדאיתאבמד""ר(פ' בא פ' ט""ז סי' ב') עה""פ משכו וקחו לכם צאן וגו'הה""ד(ישעי' ל') בשובה ונחתתושעון,דהנהדרשוחכז""למשכו ידיכם מע""ז וקחו לכם צאןלמצוה, ולכאורה הלא אינו מועיל תשובה לחודכדאיתאבגמרא (יומא פ""ו ע""א) עבר על כריתות ומיתת ב""ד תשובה תולה ומיתה ממרקת, אמנם כתבהט""זריש הלכות שבת על מהשארז""ל(שבת קי""ח ע""ב) כל השומר שבת כהלכתה אפי' עובד ע""ז כדור אנושמוחליןלו,דמיירישעשה תשובה אלאדהתשובהלחוד לא מהני בע""ז,קמ""לכאן דאם בעשותו תשובה שומר שבת כהלכתו, מהני תשובה שיהא נמחל לו עכת""ד ז""ל, והנה איתאבמד""ר(קהלת ד') טוב כף מלאנחת, זה יום השבת ממלא חפנים עמל ורעות רוח אלו ששת ימי המעשה, ובזה יתבאר דברי המדרש הנ""ל משכו וקחו לכם צאן,הה""דבשובה ונחתתושעוןר""ל ע""י תשובה בצירוף שמירת שבתתושעוןויועיל לכפר על חטא ע""ז, ואפשר שנרמז זהבאמרז""לצוהלהנהיגם בנחת ר""ל להשריש בקרבם שמירת השבת,ועי""זיועיל תשובתם ויהי' נשפע עליהם קדושה וטהרה ויתקרבולהשי""ת."
Divrey Yoel,Va'era,4,54,"והנהמשרע""הנצטער מאוד בראותו שהרובמבנ""יאינם ראויים לצאת וימותו בג' ימי אפילה,כאמרז""לשיצאו רק א' מחמשה ולחד מ""ד שנים מס'רבוא, והתפללמשרע""הגם עליהם אלא שלא נתקבלה תפלתו לשעתו כמו שאמרנו לעיל, שראתהחכמתוית' כי טוב יותר להפרידם מעל ישראל, והראי' כי שנים מהם דתן ואבירם שנשארו גרמו לישראל הרבהנסיונותוצרות, אמנם ניחמו הקב""ה שלעתיד יתוקנו גם הם, כמ""ש בילקוט ראובני (פ' בא) בשםהרמ""עמפאנוזלה""הלא ראו איש את אחיו, בימי אפילה שמתו רבים מן הרשעים, וכתיב לכלבנ""יהי' אורבמושבותם, בא הריבוי להורות, כי אפי' הבלתי ראויים לגאול כיון שמתו מתוך תשובה הי' להם אורבמושבותםבגן עדן עכ""ל, עוד כתב בשם ס' יונת אלם אותם שמתו במצרים בימי אפילה כדי שיתוקנו אח""כ ע""י הצדיקים שיצאו חפשי מכור הברזל, וכוחם יפה על הגאולה ועל התמורה של אלה בסודהיבוםעכ""ל, ובדברינו לעיל (פ' שמות) פירשנו בזה דברי המדרש הובא ברבינו בחיי עה""פ וירבו ויעצמו במאוד מאוד, שני פעמים א' בעוה""ז וא' בעוה""ב שנא' ויאמר מי ילד לי את אלה עכ""ד המדרש,דלכאורהמה תועלת בברכה של ריבוי העם, ולבסוף מתו רובם בג' ימי אפילה ויצאו רק א' מחמשה ולחד מ""ד א' מס'רבוא, ע""כ בא המדרש לתרץ וירבו ויעצמו במאוד מאוד א' בעוה""ז וא' בעוה""ב דאף אותן שמתו יתוקנו לעוה""בולז""אהכתוב כן ירבה וכן יפרוץ בלשון עתידעייש""דביתר ביאור."
Divrey Yoel,Va'era,4,55,"ובזהיתבאר מה שרמז לו הקב""ה הבטחת תחיית המתים כדרשתם ז""ל עה""פ וגםהקימותיאת בריתי אתם וגו' מכאן לתחיית המתים מן התורה,דבזהניחמוית'למשרע""השגם הרשעים שבישראל שהתפלל עליהם ולא הועילה תפלתו לשעתו, אבל לבסוף יתוקנו גם הם ויעמדובתחי'לע""ל, ואולי דאף שלא שמעו אל משה ולא רצו לצאת, מ""מ הועילו דיבוריוהק' לרכך לבם קצת ובשעת מיתתם עשו תשובהועי""זיזכו לקוםבתחי' לעתיד."
Divrey Yoel,Va'era,4,56,"ואפ""לעודעפימ""דבמד""ר(פ' עקב פ' ג' סי' ד') כל מה שישראל אוכלים בעוה""זבכחהיסוריםשהן באים עליהם, אבל שכרן צרור ומשומרלע""לשנא' ושמר ה'אלקיךלך וגו',ולפי""זכל מה שסבלו ישראל במצרים מקישוי השעבוד עתידים הם לקבל עליהם שכר בעוה""ז,וז""שלו הקב""ה אני ה' נאמן לשלם שכר טובוכו', וזהו תשובה על טענתמשרע""הלמההרעותהלעם הזה וגו' ונצטער על קישוי השעבוד, ע""כ ניחמו הקב""ה שיצמח מזה טובה לישראל ונאמן אני לשלם שכר טוב עלהיסוריםשסבלו ישראל, ואין הכוונה על הבטחת שכר עבור קיום המצות כי אין זה משלימות העבודה כנ""ל, אבל הבטחה זו על קבלת שכרן עבורהיסורים, וזהו תשובה על טענתו שאמר למההרעותהוגו'"
Divrey Yoel,Va'era,4,57,"ועד""זאפ""לבמאמה""כנחמונחמועמי יאמראלקיכםוגו' כי לקחה מיד ה' כפלים בכל חטאתי',דלכאורהצ""ב וכיחשידקוב""הדעבידדינאבלאדיינאואיך ילקו כפליים על כל חטאתם,ואפ""לדכוונתהכתוב לנחם את ישראל עלהיסוריםועונשים שסבלו בגלותם,דלעתידיקבלו עליהם שכר, והשכר יהי' כפלים ככל חטאתי',דהנהאז יעשו ישראל תשובה מאהבה והזדונות יתהפכו לזכיות, א""כ יגיע להם שכר אף על החטאים, וחוץ מזהינתןלהם שכר עלהיסוריםשסבלו בעת הגלות על חטאם, וע""דשאמרז""לבגמ' (ב""קס' ע""ב) כי תצא אש ומצאה קוצים תצא מעצמה, שלם ישלם המבעיר את הבערה אמר הקב""ה עלי לשלם את הבערה שביערתי, אני הצתי אש בציון וכו' ואני עתידלבנותה באש וכו' עכ""דהגמ' הרי דאף שעונות ישראל גרמו חורבןביהמ""ק, מכל מקום לאחר שיעשו ישראל תשובה שלימה לעתיד יאמר הקב""ה עלי לשלם, כמו""כ במה שהעניש את ישראל על חטאםולעתיד יתהפכו כולם לזכיות ע""י שיעשו ישראל תשובה מאהבה, נמצא למפרע שלא הי' העונש ראוי להם, ע""כ ישלם הקב""ה להם כנגד העונשים שכר הרבה, ובזה יתבארמאמה""כלקחה מיד ה' כפלים בכל חטאתיה דאין הכוונה שיהי' העונש כפול, אבל זו נבואת נחמה על העתיד שאז יקבלו ישראל שכר כפליים על כל חטאתם,דגוףהעבירה יתהפך לזכיות ויקבלו עלי' שכר, ואף על העונש שקבלו ישראל על החטאים ג""כ ישלם להם הקב""ה שכר, נמצא יהי' השכר כפול, גם לצד שמידה טובה מרובהממדתהפורעניות ראוי שיהי' השכר כפול ועוד יותר, עכ""פ מבואר שכל מה שהקב""ה מייסר את ישראל בעוה""ז יצמח להם ממנו טובה גדולה לעוה""ב, ואף קושי השעבוד שסבלו ישראל במצרים נצמח להם ממנה טובה גדולה ושכרם יהי' כפוללע""ל."
Divrey Yoel,Va'era,4,58,"וזהופירוש המדרש הי' לך לידע טוב אחרית דבר מראשיתו טובה אחריתן של ישראל מראשיתן שהי' להם במצרים, היינו ע""יהיסוריןשסבלו במצרים מקישוי השעבוד, יצמח להם טובה גדולה באחריתן לעתיד לבוא, והנה שם הוי' ב""ה מורה הי' הו' ויהי' ולזה אמר הקב""הלמשרע""האני ה' בחי' שם הוי' ב""ה הי' הו' ויהי', היינו שהקב""ה גלוי אצלו כל העתידות שטובה גדולה יצמח לישראל מקושי השעבוד, ואצל הקב""ההכלהוא ברגע אחד ואין לך להתרעם על גודל השעבוד, ובזה יתבאר סמיכות המסורה לכן אמורלבנ""יאני ה' לכן אמור הנני נותן לו את בריתי שלו',עפי""משפי' בתרגוםיוב""עשםואעבדיני' מלאך קיים ויחי לחיי עלמאלמבשראגאולתאבסוףיומיאולדרכינו רמז לו הקב""ה שיסתכל על בחי' העתיד, וז""א לכן אמורלבנ""יאני ה' נאמן אני לשלם שכר טוב לעתיד, וע""ד הכתוב לכן אמור הנני נותן לו את בריתי שלו' שירמוז על הבטחת העתיד כמו""כ לכן אמורלבנ""יאני ה' נאמן לשלם שכר טוב ירמוז על לעתיד שישלם הקב""ה שכר טוב על השעבוד שסבלו ישראל בגלותם."
Divrey Yoel,Va'era,4,59,"ובזהא""שמ""שלא לחנם שלחתיךוכו',דהנהמשה רבינו התרעם על ששלח הקב""ה אותו לגאול את ישראל: ומדוע אין הקב""ה בעצמו גואלם ואז יהי' גאולה שלימה ונצחית כמו שיהי' לעתיד, והשיב לו הקב""ה אע""פ שאין זה עדיין גאולה שלימה שלא נשלם עדייןהתקוןמ""מ אין זה לחנם כי אם לקיים דברי אשר דברתי לאבות הראשונים,דגאולתמצרים הי' הכנה והכשר לגאולה העתידהעפימ""שהאריז""לעה""פ ולא יכלו להתמהמה, שאם היונשאריןעוד רגע א' במצרים היונופליןבשער הנו""ן של הטומאה ח""ו ולא היויכוליןלצאת משם לעולם וכמ""ש המגיד ואילו לא הוציא הקב""ה את אבותינו ממצרים הרי אנו ובנינו ובני בנינו משועבדים היינו לפרעה במצרים, א""כ גאולת מצרים הי' הכשר שיוכלעי""זלהתקיים גאולה העתידה, א""כ לא הי' שליחותך לחנם אע""פ שלא הי' בשלימות, אבל על ידה יזכו ישראל לשאר הגאולות וזהו תשובה מספקת על שאלתו."
Divrey Yoel,Va'era,4,60,"עודיל""פבמאמה""כוגם אני שמעתי את נאקתבנ""יאשר מצרים מעבידים אותם ואזכור את בריתי, בהקדם דבריהגמ' (שבת נ""ה ע""א) שמואל אמר תמה זכות אבות,ואיפליגואמוראי שם אימתי תמה זכות אבות עיי""ש, וכתבוהתוס' אומר ר""תדזכותאבות תמה אבל ברית אבות לא תמה,דהאכתיב וזכרתי את בריתי יעקב אף לאחר גלות וכו' עכ""דהתוס', ולכאורה צ""ב איךאפ""לתמה זכות אבות, הלא מפורש בתוה""ק נוצר חסד לאלפים לאוהבי ולשומרימצותי, גם דרשו רז""ל עה""פ פוקדעוןאבות על בנים על שלשים ועל רבעים לשונאי,דמדהטובה מרובהממדתפורעניות ת""ק פעמים ככה, הרי אלפים דורות שהוא עד סוף ימי עמידת העולם, וכבר הקשובתוס' חדשים (סוף מכות) דאין במציאות אלפים דור בחשבון שנות עולם ואיך יתקיים הבטחה זו, והרבה תירוצים נאמרו בישוב קושיא זו, (עיין בדברינו פ' תולדות עמוד תקנ""ה ועודבכ""מ) יהי' איך שיהי' עכ""פ עד סוף ימי עמידת העולם מגיע לישראל להיות נהנים מזכותהאבוה""ק, ואיך החליטו רז""ל לומר תמה זכות אבות, גם צ""ב לבאר ההבדל בין זכות אבות לברית אבות, ומדוע זכות אבות תמה וברית אבות קיימת."
Divrey Yoel,Va'era,4,61,"ונל""פדהנהדרשו רז""ל (סנהדרין כ""ז ע""ב) כתיב ובנים לא יומתו על אבות והכתיב פוקדעוןאבות על בנים, ותירצו התםכשאוחזיןמעשה אבותיהןבידיהן, וכן תרגם אונקלוס מסער חובי אבהן על בנין מרדין,ולפי""זמהדילפירז""לדמדהטובה מרובה על מדת פורעניות ת""ק פעמים, והבנים נהנים מזכות אבותיהם לטובה עד אלפים דור, הוא ג""כבאוחזיןמעשה אבותיהםדייקא, הגם שאין במציאות להדמות מעשינו למעשהאבוה""ק, אבל עכ""פ צריך לילך בדרכיהם ולאחוז במעשיהםהק' עד כמה שידינו מגעת, ובאופן זה מגיע לישראל מזכות אבות מהבטחת הכתוב נוצר חסד לאלפים, ורז""ל חכמי הש""ס השיגו ירידת הדורות בימי החורבן, שלא הגיע מעלת הדורלבחי'אוחזיןמעשה אבותיהם, ולזה החליטודתמהזכות אבות, אמנםהבוי""תברוב רחמיו וחסדיו כרת ברית עםאבוה""קשלא יעזוב את בניהם לעולם וזה קיים אף אם ח""ו לא יגיעו ישראל למעלתאוחזיןמעשה אבותיהם,דלולאזאת לא הי' צורך לכריתת ברית, כיבלא""המגיע להם מהבטחת נוצר חסד לאלפים, אלא וודאישהכריתתברית מועלתומגיןאףכשלאיהיובבחי'אוחזיןמעשה אבותיהם כ""כ, ואפשר דאם ישראל זוכים בזכות אבות, אז אין מקום לקטרוגויכוליןלהוושעבניקל ובלי צער,משא""כאם אין ראויים בזכות אבות רק מצד כריתת הברית, הגם שהוא מוכרחת ג""כ, מ""מ יש מקום ח""ו לקטרג: ועד שבא הישועהצריכיןלעבור צערויסוריןח""ו מצד הקטרוג."
Divrey Yoel,Va'era,4,62,"וז""פהכתוב וגם אני שמעתי את נאקתבנ""יאשר מצרים מעבידים אותם, שכוחות הטומאה של מצרים מעבידים ומכריחים אותםבע""כ, עד שנעשו משוקעים במ""ט שערי טומאה, ובאופן כזה תמה זכות אבות ע""כ ואזכור אתבריתידייקא, להושיעםבכחכריתת הברית שנשבעתי לאבות הקדושים,ולז""אואזכור את בריתי בלשון עתיד. שברית אבות לעולם קיימת, ובכל הדורות יזכור הקב""ה לישראל כריתת הברית שהבטיחלאבוה""קשלא יכלה זרעם לעולם, אמנם אחר שבאמשרע""האלבנ""יבשליחות השי""ת הרהרו בתשובה, והיו תאבים ומשתוקקים להתקרב לקדושתוית', עד שבליל יציאתםנתקדשובקדושה גדולה ונפלאה, ולא היו צריכים עוד לברית אבות, כי הי' להם גם זכות אבות ע""י שאחזו במעשה אבותיהם."
Divrey Yoel,Va'era,4,63,"ובזהיתבאר דברי המדרש הנ""ל אעשה להן מה שאמרתי לאבותיהן שאתן להן את הארץ ויהי'יורשיןאותן בזכותן, (עיין קושיא ז') ר""לבכחזכות אבות ולא יהיוצריכיןלברית אבות, וכל זה הי' דברי הבטחה ונחמהלמשרע""השהתמרמר ואמר למההרעותהוגו', שנעשו ישראל רעים ומשוקעים יותר אחר שדיבר אליהם, וכמ""ש ומאז באתי וגו' הרע לעם הזה והצל לא הצלת וגו', ע""כ ניחמו השי""ת שתכלית השליחות הי' להחזירם בתשובה, ולבסוף יעשו תשובה שלימה ויזכו לירושת הארץ בזכות אבותדייקא,וז""שלו לא לחנם שלחתיך כ""א לקיים דברי שדברתי לאבות הראשונים, לא אמר לקיים בריתי שנשבעתי לאבות הראשונים, כי אם לקיים דברי, היינו כמ""ש רז""ל במדרש הנ""ל אעשה להן מה שאמרתי לאבותיהם וכו' ויהיויורשיןאותה בזכותן, והבטיחו הקב""הלמשרע""השלא הי' השליחות לחנם ולבסוף יעשו ישראל תשובה ויזכו לגאולה וירושת הארץבכחזכות אבות, ואולי זה נרמז בדברי רש""י ז""לבמ""שואראאל האבות, שכ""ז הוא תשובה על דברימשרע""העל מה שאמר למההרעותהוגו', שמאז בא בשליחותו נעשו ישראל רעים יותר, והשיב לו הקב""ה שתכלית השליחותהיתהלהטיב מעשיהם ויהי' נמשך להם זכות אבות ע""י שיהיואוחזיןבמעשה אבותיהם כנ""ל,וז""שואראאל האבות שהבטחתי להם ירושת הארץבכחזכות אבות, וזהו תכלית שליחותך שתתקיים על ידו הבטחתי להם."
Divrey Yoel,Va'era,4,64,"ובזהיל""פקישור המסורה ואזכור את בריתי לכן אמורלבנ""יאני ה', לכן אמור הנני נותן לו את בריתי שלו', (עיין קושיא ו')דכמושגאולת מצרים הי'בתחלהבכחברית אבות לבד, שלא הי' מספיק זכותם של ישראלשיוושעובזכות אבות, כן בדור האחרון בזמן ביאת אלי' יהי' הישועה לישראל מצד ברית אבות, כי לא יהיוזכאיןבזכות אבות,וז""פהנני נותן לו את בריתי שלו' בריתידייקא,ועפי""משפי' בתרגוםיוב""עשקאיעל ביאת אלי' לבשר הגאולה בסוףיומיא, וע""דשאמרז""לפנחס זה אלי' ורמז לו שיהי' הגאולהבכחברית אבות, ואח""כ יחזור אלי' את ישראל בתשובה כמבואר בדברי רז""ל, וכמ""ש הרמב""ם סוף ה' מלכים, ויהיואוחזיןמעשה אבותיהם ושוב יהי' להם זכות אבות,וז""פהכתוב הנה אנכי שולח לכם את אלי' הנביא וגו' והשיב לב אבות על בנים ולב בנים עלאבותם,דע""ישיחזור אלי' את כל ישראל לתשובה, יהיו האבות נקראים אבות לבניםויומשךלהם מזכותם, ע""י שיהיו הבניםאוחזיןמעשה אבותיהםוהולכיןבדרכיהם. ולב בנים עלאבותםשהאבות בעולם העליון יהי' להם נחת רוחויהנומזכותםכאמרז""לברא מזכי אבא,והשי""תיעזור לנו שבמהרה נזכה לקבל פני משיח צדקינו בקדושה וטהרה ולראות בהתרוממות קרן התורה וישראל ובהתגלות כבוד שמים עלינו במהרה בימינו אמן."
Divrey Yoel,Va'era,5,65,"וידבראלקיםאל משה ויאמר אליו אני ה' וגו' ושמי ה' לא נודעתי להם. הקשו המפורשים הלא הרבה פעמים נגלה עליהם הקב""ה בשם הוי' כמו אני ה' אשר הוצאתיך מאור כשדים, וכהנה פעמים הרבה, ורש""י ז""ל פי' לא נכרתי להםבמדתאמיתית שלי שעלי' נקרא שמי ה' שהרי הבטחתים ולא קיימתי, וגם זה קשהדלכאורהלא הגיע עדיין זמנו לקיום ההבטחה, והרבה דברים שהבטיחם הקב""ה קיים להם, אבל הבטחה זו לא הי' עוד זמנו לקיים עד עכשיו ואיך יתכן לומר לא נכרתיבמדתאמיתית שלי."
Divrey Yoel,Va'era,5,66,"ב)אמורלבנ""יאני ה' והוצאתי אתכם מתחת סבלות מצרים,יל""דמדוע הוצרך לומרעוה""פאני ה' וכבר אמר,וסגישיאמר לכן אמורלבנ""יוהוצאתי אותם וגו'"
Divrey Yoel,Va'era,5,67,"ג)ב', לכן אמורלבנ""יאני ה' לכן אמור הנני נותן לו את בריתי שלוםוצ""ב."
Divrey Yoel,Va'era,5,68,"ד)בפרשת ערוב כתיב למען תדע כי אני ה' בקרב הארץ,ויל""דדהי' סגי שיאמר הכתוב למען תדע כי אני ה' ובקרב הארץ מיותר, ורש""י ז""ל פי' אע""פ ששכינתי בשמים גזירתי מתקיימת בתחתונים, לכאורה צ""ב אריכות הלשון ומאי אע""פדקאמר."
Divrey Yoel,Va'era,5,69,"ה)פדות בין עמי ובין עמך, לכאורה כבר כתיב והפלתי ביום ההוא את ארץ גושן, ולמה אמרעוה""פושמתי פדות,ובמד""ר(פרשה י""א סי' ב') דרשו ושמתי פדות בין עמי. מלמד שהיו ישראלראוייןללקות בזו המכה, ונתן הקב""ה פדיונם המצריים, ואף לעתיד לבא הקב""ה מביא עכו""ם ומשליכן לתוךגיהנםתחת ישראלוכו', נמצאלפי""דהמדרש הזה פי' של פדות מלשון פדיון. אמנם צ""ב מדוע במכת ערובדייקאהיוראוייןישראל ללקות בו יותר משאר המכות."
Divrey Yoel,Va'era,5,70,"ו)דרשו רז""ל טעמים על כל מכה ומכה, ובמכת ערוב אמרו (שם) אמר הקב""ה אתם עשיתם המוניםהמוניםעל בני, אף אני אעשה עליכם עוף השמים וחיות הארץ המוניםהמונים, ויש בזה פלוגתא מהיכן בא הערובי""א מלמעלה וי""א מלמטה,ור""עאומר מלמעלה ומלמטה, ולכאורה איך הי' בזה מדה כנגד מדה, ומדוע הביא הקב""ה עליהם כל המינים שבעולם מלמעלה ומלמטה."
Divrey Yoel,Va'era,5,71,"ז)הקימותיאת בריתי אתם לתת להם את ארץ כנען את ארץ מגוריהם אשר גרו בה, דקדקהאוהחה""קמדוע הכפיל הכתוב לומר את ארץ כנען את ארץ מגוריהם אשר גרו בה והיינו הך ותירץ אולי שנתכוון לומר כי הגירות כבר התחיל מימי האבות, אלא שהקשהדא""כהי' לו לומר את ארץ כנען ארץ מגוריהם. מדוע כפל מלת אתב""פשנראה שהם ב' ארצות, ותירץ אולישנתכויןעל ארץ פלשתיםוכו', אבל לכאורה אין זה מספיקדארץפלשתים מכלל ארץ כנען הוא ואין צורך לפרטו בפ""ע."
