book_name,parsha_name,dvar_torah_id,passage_id,passage_content
Divrey Yoel,Shemot,238,238,"ובזה יתורץ סתירת המדרשים הנ""ל וא""ש דרשתם ז""ל דפרעה התחיל בעצה תחלה דכתיב ויאמר אל עמו הבה נתחכמה וגו' לכך לקה תחלה, ולדרכנו נאמר דפרעה השיג עצת גוג ומגוג, שא""א להזדווג לישראל בגזירות רעות עינוי ושעבוד וכלי', כי יש להם פטרון בשמים המצילם, אבל רצה להזדווג לפטרונם ר""ל להפריד הדיבוק האלקי בין ישראל לאביהם שבשמים, ורצה להשיג מטרה זו ע""י התקרבות ואחו' וריעות, וכאשר יחטאו לא יצילם ד' ויוכלו להרע להם כרצונם, וע""כ ויאמר אל עמו הבה נתחכמה לו, כי שוטים היו הראשונים ואם נלך בדרכם גם עלינו יאמרו כן. ע""כ נתחכמה בעצה אחרת כעצת גוג ומגוג להשיג רעתם בדרך התקרבות ולהזדווג לפטרונם וז""ש במדרש אמר להם שועים אתם עד עכשיו משלהם אנו אוכלים והאיך נזדווג להם, ולא מפני שלא רצה להיות כפוי טובה אמר כן, כי הי' לבו רחוק ממידה טובה זו, אבל רמז להם שדרך זו להזדווג להם בעינוי ושעבוד הוא שטות ועתידים אומה""ע לומר שוטים היו הראשונים ע""כ אמר שוטים אתם שרצונכם להזדווג להם, בגזירות רעות עינוי ושעבוד אלא שלא רצה לגלות להם עיקר טעמו, שנתיירא להודיע להם גדולתן של ישראל שיש להם פטרון בשמים המצילם, שמא יעלה מורך בלבבם להזדווג להם בשום אופן שהוא, ולפי שלא השיגו טעמו לא קיבלו עצתו ובחרו בדרך אחר להיצר לישראל בגזירת עינוי ושעבוד, והורידוהו מכסאו ג' חדשים על שהתנגד לעצתם, ובראותו שבלא""ה לא יועיל בעצתו כלום, בהכרח קיבל עצתם ואמר כל מה שאתם רוצים לעשות הרינו עמכם והושיבו אותו, ולבסוף לא הצליח עצתם, כמ""ש וכאשר יענו אותו כן ירבה וכן יפרוץ. "
Divrey Yoel,Shemot,239,239,"ויתורץ בזה סתירת המדרשים דבאמת פרעה התחיל בעצה תחלה במ""ש הבה נתחכמה, אך לא בעצתם של המצריים, אלא עצה טובה ממנה, שהתחכם בעצת גוג ומגוג להשיג רעתם בדרך התחברות ולנתקם מפטרונם, ולא הי' שוטה כאשר יחשוב עליו גוג ומגוג, אלא שהי' סיבה מן השמים למנוע היכולת ממנו, כי כל גזירה יש לה זמן ובאה במידה ובמשקל כפי חטא הדור והנסיונות הראויים להם לצורך תקון נפשם, ואז לא הי' זמנה עדיין ע""כ התנגדו המצריים ולא נתקבל עצתו, ואכפוהו לקבל עצתם, ולא הצליחו גם בזה, ומעתה אין סתירה בין המדרשים ושניהם אמיתיים דפרעה התחיל בעצה תחלה, ואעפ""כ אכפוהו המצרים להרע לישראל כנ""ל, ובעוה""ר בדור הזה עיקבתא דמשיחא נתרבו הנסיונות והשיגו רשעי הדור עצת גוג ומגוג לנתק את ישראל מאמונתם ל""ע, וכולהו איתנייהו יסורים וצרות ומלחמות ומינות ע""י התחברות לרשעים, וכמ""ש הה""ק בעל לקוטי מהר""ן זלה""ה שקודם ביאת המשיח מבול של מינות ירד לעולם, ומועטים יהיו המתחזקים באמונתם, וכנראה שכבר התחילו בעצת מלחמת גוג ומגוג, והגמר יהי' בביאת המשיח שאז יכרעו ויפולו לפני מלך המשיח, ואלו רשעי הדורות של זמנינו הם אשר יסייעו לגוג ומגוג במלחמתו נגד מלך המשיח, (כמ""ש בספרי עה""ג סי' ס""א עיי""ש). "
Divrey Yoel,Shemot,240,240,"ועד""ז אפשר להסביר מה שהיו חולקים המצרים על החרטומים והתנגדו לגזירת פרעה בענין הגזירה להשליך ילדיהם ליאור, דמבואר במד""ר (פ' א' סי' י""ח) ויצו פרעה לכל עמו אריב""ח אף על עמו גזר, ולמה עשה כן, שהיו אסטרולוגין אומרים לו גואל ישראל נתעברה ממנו אמו, ואין אנו יודעין אם ישראל אם מצרי הוא, באותה שעה כנס פרעה כל המצריים וא""ל השאילו לי בניכם ט' חדשים שאשליכם ליאור וכו', ולא רצו המצריים לקבל ממנו שאמרו בן מצרי לא יגאל אותם לעולם עכ""ד המדרש, וראוי להבין דהרי החרטומים השיגו בכח טומאתם אף את העתידות במקצת, אלא שלפעמים נבאו ולא ידעו מה ניבאו, ע""י שמנעו השגתם מן השמים לצורך, ועכ""פ ידעו יותר מהמון המצריים, ואיך אפשר שהי' מסתפק להם אם גואלן של ישראל יהי' מצרי או ישראל, ולהמון המצריים הי' ברירא מילתא שבן מצרי לא יגאל אותם לעולם ושדבר זה נמנע המציאות, ואיך אפשר שיטעו החרטומים כ""כ ובמה הי' נתלה סברת פלוגתתם, וכבר ביארנו בזה ועוד לאלקי מילין. "
Divrey Yoel,Shemot,241,241,"ואפ""ל דגם החרטומים לא טעו לגמרי אלא שניבאו ולא ידעו מה ניבאו, שמשרע""ה נקרא בן בתי', כמ""ש בגמ' מגילה (י""ג ע""א) ואשתו היהודי' ילדה את ירד וגו', אמאי קרי לי' יהודי' והלא בתי' שמה, על שם שכפרה בע""ז וכו', ירד זה משה וכו', והקשו ילדה והא רבויי רביתי', לומר לך שכל המגדל יתום ויתומה בתוך ביתו, מעלה עליו הכתוב כאילו ילדו וכמו""כ מצינו במאמה""כ בפרשה זו ויהי לה לבן, הרי שחשבו הכתוב לבן בתי', ובכ""מ בגמ' נקרא בן בתי', ובאמת היתה בתי' באותה שעה צדיקת ובאבות דר""נ חשבוהו בין התשעה שנכנסו חיים לג""ע, אבל מ""מ מצד הלידה היתה מצרית שנולדה בבית פרעה, ואולי הי' צורך לזה ע""ד שאמרז""ל בגמ' סנהדרין (ל""ט ע""ב) עובדי' גר אדומי הו', והיינו דאמרי אינשי מני' ובי' אבא ניזל בי' נרגא, פרש""י אבא יער, מעצמו של יער יכנס בתוך הגרזן להיות בית יד ויקצצו בו את היער, וכן עובדי' לאדום ודוד למואב והוא יצא מרות המואבי' עכ""ל, וכמו""כ משה רבינו שעל ידו נלקו המצריים במכות ועונשים ע""כ הי' מיני' ובי' בן בתי' ונתגדל בבית פרעה, וכמו שאמרז""ל במד""ר פרשה זו (א' כ""ו) וכן הקב""ה אמר לחירם (יחזקאל כ""ח) ואוציא אש מתוכך הוא וגו', וכן בת פרעה מגדלת מי שעתיד ליפרע מאבי', ואף מלך המשיח שעתיד ליפרע מאדום יושב עמהם במדינה וכו' עיי""ש. "
Divrey Yoel,Shemot,242,242,"אמנם הי' הכרח שתהי' השתלשלות הענינים בדרך הסתר והעלמה שלא ירגישו פרעה ויועציו מקדושתו, ומשרע""ה לא רצה לינק מן המצריות, כי פה שעתיד לדבר עם הקב""ה א""א שינק מן המצריות ומכ""ש לאחר שנתגדל שלא נתגעל במאכלם ומשתיים, והנה לחד דיעה במד""ר (פ' א' סי' ל') הי' משה בן מ' כשהרג את המצרי, נמצא הי' צורך לנס עצום להסתיר ולהעלים מהם איכות קדושתו בזמן רב כזה, דמבואר במד""ר (פ' א' סי' כ""ו) שחשדוהו החרטומים כי הוא העתיד להושיע את ישראל ומהם אמרו לשורפו מהם אמרו להרגו, והי' יתרו יושב ביניהם ויעץ לבחנו בקערה של זהב וגחלת, ובא גבריאל ודחף את ידו ותפש הגחלת ועי""ז ניצול בדרך נס, ואולי גם מה שנתגיירה בתי' וכפרה בגילולי אבי' הי' בהסתר והעלמה מהם שלא ירגישו בכל הענין. "
Divrey Yoel,Shemot,243,243,"ומעתה נבין בטעם מחלקותם, ואפשר דהחרטומים וגם המון מצרים כולם השיגו שא""א שיהי' גואלם של ישראל כ""א הפרוש מדרכי ע""ז ומופלג בקדושתו, ולא כרשעי זמננו שאומרים שאפשר שתהי' גאולה ע""י רשעים וכופרים, ומ""ש החרטומים אין אנו יודעים אם ישראל אם מצרי, לא הי' ספיקותם אם יהי' מצרי ועושה מעשה מצרי, כי השיגו, שבן מצרי לא יגאל אותם לעולם כמ""ש המצרים, אמנם הם השיגו ג""כ שלאהבת ד' את ישראל, עושה עמהם נסים גם שלא כדרך הטבע ואם רצונו שיהי' גואלם בן מצרי ואעפ""כ יתנהג בקדושתו וראוי להיות גואלם, קוב""ה ירחיש לי' ניסא ולא ירגישו בו המצרים, וכמו שהי' באמת שאף שהי' משרע""ה ביניהם מ' שנה ומתנהג בדרכי הפרישות והקדושה לא הרגישו בו כלל, וע""כ לא הכחישו את האצטגנינות שיהי' בן מצרי ע""ד האפשר, ועדיין עמדו בספיקותם אם ישראל אם מצרי הוא, ואולם לא גילו להמצריים טעמם ונימוקם, שלאהבת ד' את ישראל עושה להם נסים שלא כדרך הטבע, כי חששו שאם יודיעו להם גדולתן של ישראל לא ישמעו לעצתם ויעלה מורך בלבבם להרע להם, ובבעה""ת פ' מקץ הביאו מדרש שע""כ צוה נבוכדנצר להרוג החרטומים, לפי שא""ל החרטומים האיך אתה סבור שנאמר לך החלום, וכי נביאים אנחנו, ואהרן איננו הנושא אורים ותומים להגיד הנעלמים, א""ל נבוכדנצר הזכרתני אורים ותומים, ובעצתכם הרגתי הכהנים שנושאים אותה, חייכם שתאבדו מן העולם עכ""ל, ועד""ז היתה יראתם גם כאן לגלות גדולת ישראל, ולפי שלא גילו טעמם ע""כ החליטו המצריים שבן מצרי לא יגאל אותם לעולם, והיתה סיבה מאת ד' שירחיקו מלבם אפשרות זו שבן מצרי יהי' הגואל, ועי""ז ניצול משרע""ה מחשדתם. "
Divrey Yoel,Shemot,244,244,"ויקם מלך חדש על מצרים אשר לא ידע את יוסף, ובגמרא (סוטה י""א) רב ושמואל ח""א חדש ממש וח""א שנתחדשו גזירותיו מ""ד חדש ממש דכתיב חדש, ומ""ד שנתחדשו גזירותיו דלא כתיב וימת וימלוך, אשר לא ידע את יוסף דהוה דמי כמאן דלא ידע לי' כלל, ויל""ד למ""ד שנתחדשו גזירותיו והמלך הראשון עמד במקומו הא כתיב חדש ואם לטעם שנתחדשו גזירותיו אינו ראוי לקראו חדש, ואין משמעות הפשוטו סובל זה, גם אומרו אשר לא ידע את יוסף אינו מובן איך אפשר שלא הי' מכיר את יוסף, ואפילו למ""ד חדש ממש הרי הי' מאותו הדור שחי בו יוסף, ומי באותו הדור לא הי' מכיר את יוסף, ומה שדרשו עשה עצמו כאילו לא ידע את יוסף צ""ב, דהרי מה שעשה עצמו הי' דמיון כוזב ומדוע יכתוב התוה""ק דבר שאינו אמת, וכל הענין צ""ב מה צורך להודעה זו שהודיענו הכתוב ויקם מלך חדש ומנפק""מ אם הי' חדש או לא, ועיקר הרצון להודיענו סיבות השתלשלות הגזירות והגלות, ומהותו ואיכותו של פרעה לא מעלה ומוריד. "
Divrey Yoel,Shemot,245,245,"ונל""פ בהקדם לבאר מאמרם ז""ל חגיגה (דף ט""ו ע""א) יצתה בת קול ואמרה שובו בנים שובבים חוץ מאחר, ולפי פשוטו הכוונה על אלישע בן אבוי' שכינוהו חז""ל אחר עיי""ש בגמ', ומבואר בספה""ק דאף שנטרד ע""י בת קול מ""מ אם הי' דוחק א""ע לעשות תשובה היו מקבלים אותו, ופי' השלה""ק ברמז אמרם ז""ל (פסחים פ""ו ע""ב) כל מה שאומר לך בעה""ב עשה חוץ מצא הכוונה על הבוי""ת, שאף היכא דלא מהני תשובה: מ""מ אם דוחקין א""ע לעשות תשובה בוודאי נתקבל, והנה גם בחטא הידוע אמרו רז""ל בזוה""ק דלא מהני תשובה כלל, ובמקום אחד אמרו דמהני רק תיובתא סגי, וכבר האריכו בזה בספה""ק דאיך אפ""ל דלא מהני תשובה ואין לך דבר העומד בפני התשובה. "
Divrey Yoel,Shemot,246,246,"ואפ""ל דמ""ש דלא מהני תשובה כוונו בזה לתועלת בעלי תשובה ולטובת נפשם, דבאמת כל אדם צריך לעשות חשבון עם נפשו, כי ע""י החטא נתרחק ונטרד ח""ו בזה ובבא, ובפרט בחטא הידוע שנבראים מזה מקטריגים ר""ל שטורדים את האדם ונתרחק על ידם משורש הקדושה, וע""ז עצמו צריך לבכות ולהתאונן שנזכה להתקרב להבוכ""ע, וכעין שפי' ק""ז זלה""ה בייט""פ עה""פ שפכי כמים לבך נוכח פני ה', עפי""מ שפי' טעם על שנוהגין לילך לנהר לומר ותשליך במצולות ים כל חטאתם, דאיתא במד""ר שהמים התחתונים היו בוכים על שנתרחקו משמי מרום, וניחם ה' אותם ליקח מהם מלח לקרבנות וניסוך המים בחג, וזה ענין גלי הים שמתנשאים שרצונם לשוב למעלה למקומם, ומזה יקח האדם מוסר השכל איך ירד אחורנית להתרחק מאת ה', וישוב לישא נפשו אל ה' להתדבק בו, ואם מים התחתונים היו בוכים אנן בעינן למיהוי קמי מלכא. איך יבכה אדם שיש בו נשמת רוח חיים, וזה שהולכין למים לישא ק""ו האמור, והיינו דכתיב שפכי כמים דייקא לבך נוכח פני ה' ר""ל כמו שמים בוכים שרוצים להיות נוכח פני ה', כמו""כ גם האדם ישפוך לבו נוכח פני ה' להיות דבוק בו כל עת ובכל רגע וכו' עכדה""ק, אמנם הזוכה לבחי' יותר גבוה אף זה הוא דבר קטן בעיניו, והעיקר אצלו בכוונת התשובה רק למלאות רצון הבוי""ת, ואינו מביט על תועלת עצמי כלל, וכל כוונתו אך ורק לעשות נחת רוח להבוכ""ע, וכנודע דברי ק""ז זלה""ה היש""מ זלה""ה בדרשתו להושענא רבה שהפציר מאוד בתפלתו הקדושה שיהי' הגאולה שלימה מיד, ואמר שלא לתועלת עצמו מתכוין ואף אם לא יראה אור לעולמים ניחא לי' רק שיתגדל ויתקדש שמי' רבא, ובחינה תשובה כזו הוא חוץ לדרך הטבע ממש, ואפ""ל שע""י שהודיעו רז""ל חומר החטא הזה דלא מהני עלי' תשובה כלל, וע""כ המתאמץ לעשות תשובה ע""ז, בזה גילה דעתו שלא בשביל עצמו הוא עושה תשובה, דהרי לא מהני בלא""ה, אך בשביל רצונו ית' וזה הוא בחי' גדולה ומעולה מאוד ויתקבל בודאי, ובזה יובן שפיר מ""ש רז""ל דלא מהני תשובה. "
Divrey Yoel,Shemot,247,247,"וע""ד הרמז פירשו בספה""ק שובו בנים שובבים חוץ מאחר עפ""י מאמרם ז""ל (ע""ז י""ט ע""א) אשרי איש ירא את ה' אשרי איש ולא אשרי אשה, אר""ע א""ר אשרי מי שעושה תשובה כשהוא איש, ופירש""י כשהוא בחור בכוחו, כלומר ממהר להכיר בוראו קודם ימי הזקנה עכ""ל, האמנם שגם התשובה שעושין בימי הזקנה מועלת, כמ""ש הרמב""ם ז""ל (פ""ב מהל' תשובה) שאפי' עשה תשובה ביום מיתתו כל עונותיו נמחלין. אולם תשובה המעולה כשהאדם שב בבחרותו כשהוא איש, וז""פ שובו בנים שובבים חוץ מאחר, ר""ל טרם הגיעו ימי הזקנה שכבר נחלש כחו ונעשה כאיש אחר, ויזדרז האדם ולא יאחר זמנו רק יעשה תשובה כשהוא עדיין בכוחו והחי יתן אל לבו. ונ""ל להוסיף נופך עפ""י דרכם, דהנה בכל עון שהאדם עושה נעשה פגם בנפש ונשתנה בחינת נפשו לגריעותא, ורואין זאת בחוש שכל מה שהאדם משוקע ר""ל בעונותיו יותר משתנים השקפותיו ורצונותיו ודיעותיו, ומתמעט חשקו ורצונו לענייני קדושה ממה שהי' לו תחילה קודם החטא, ונשתנה לאיש אחר ממש בכל חפצו ורצונותיו, וז""פ שובו בנים שובבים חוץ מאחר, שיעשו תשובה קודם שיתהפך ע""י הרגל החטאים לאיש אחר ממש, אמנם ע""י שחוזרין בתשובה יהפך לאיש אחר לטיבותא וכמ""ש הרמב""ם ז""ל (פ""ב מה' תשובה הלכה ד') יעיי""ש. "
Divrey Yoel,Shemot,248,248,"עוד נרמז במאמר רז""ל שובו בנים וכו' חוץ מאחר, עפימ""ש המקובלים שע""י החטא לפעמים נתחלף נשמתו בלילה ונדבק בו נשמת עכו""ם או עבד, הביאו המג""א להלכה (סימן מ""ו) שע""כ יכול גם גר לברך ברכת שלא עשני גוי, והכוונה על יציאת נשמתו בלילה שלא נדבק בה נשמת עכו""ם עיי""ש, והנה אם ח""ו נתחלף נשמתו הטהורה חלק אלוקי בנשמת עכו""ם או עבד, אז קשה מאוד לחזור בתשובה מפנימיות הלב, כי אותה הנשמה אינה מסוגלת להשפעת קדושה כזה, וע""כ צריך האדם שיזדרז לחזור בתשובה טרם שיתהפך לאיש אחר בסיבת עונותיו וז""פ שובו בנים שובבים חוץ מאחר, ר""ל קודם שנתחלף לאיש אחר ע""י התחלפות נשמה, וצריך לשום אל הלב ולהרבות בתפלות ותחנונים לפני הקב""ה, ובפרט בימים הללו המסוגלין לתיקון חטא הידוע צריך כ""א להתאמץ שלא יעברו הימים הללו בלא תשובה ותיקון המעשים שנזכה להתקרב לפני הבוכ""ע. "
Divrey Yoel,Shemot,249,249,"עוד אפ""ל ברמז אמרם ז""ל חוץ מאחר, בהקדם לבאר מאמה""כ ויקם מלך חדש שנחלקו בו חכמז""ל ח""א חדש ממש וח""א שנתחדשו גזירותיו, ובמד""ר יש עוד דעה שלישית רבנן אמרו למה קראו מלך חדש והלא פרעה עצמו הי' אלא שאמרו המצריים לפרעה בא ונזדווג לאומה זו, א""ל שוטים אתם עד עכשיו משלהם אנו אוכלים והאיך נזדווג להם, אילולא יוסף לא היינו חיים, כיון שלא שמע להם הורידוהו מכסאו ג' חדשים, עד שאמר להם כל מה שאתם רוצים הריני עמכם והשיבו אותו לפיכך כתיב ויקם מלך חדש עכ""ד המדרש, ויש סתירה לזה מדברי המד""ר עה""פ ויאמר אל עמו הבה נתחכמה וגו' הוא התחיל בעצה תחלה לכך לקה תחלה, הוא התחיל בעצה תחלה דכתיב ויאמר אל עמו וגו' והוא לקה תחלה דכתיב ובכה ובעמך ובכל עבדיך וגו' ובמאמר הנ""ל דרשו רז""ל שלא רצה להרע לישראל עד שהורידוהו מכסאו ג' חדשים, והוא סתירה למ""ש הוא התחיל בעצה תחלה, גם צ""ב דלא יעלה על הדעת שהי' פרעה הרשע אוהב את ישראל, ואיך פתאום הי' לו מסנ""פ כזה שסבל בשביל הצלתם הורדה ממשלתו על ג' חדשים. "
Divrey Yoel,Shemot,250,250,"עוד איתא במד""ר (שם) רבנן פתחין פתחא להאי קרא (הושע ב') בה' בגדו כי בנים זרים ילדו עתה יאכלם חדש את חלקיהם, ללמדך כשמת יוסף הפרו ברית מילה אמרו נהי' כמצריים, וכיון שעשו כן הפך הקב""ה האהבה שהיו המצריים אוהבין אותן לשנאה שנאמר (תהלים ק""ה) הפך לבם לשנוא עמו וכו' וצריך ביאור להבין ענין אהבת ישראל זו שהיו המצריים אוהבין אותן מה טיבו, ולא יצוייר שהרשעים יאהבו את ישראל אהבה גמורה, וכבר אמרתי בזה שלא הי' כוונת פרעה לטובת ישראל במה שלא רצה לשעבד עמהם, אבל התחכם וחשב שעל ידי דרך של התקרבות ואהבה ירחקם יותר משורש הקדושה, וכמבואר בזוהר הקדוש פרשה זו דקשוי השיעבוד וההתרחקות מהמצרים הי' טובה גדולה לישראל, שעי""ז לא נתערבו בין המצריים וזכו לקבל התוה""ק, ע""כ הלך פרעה בדרך זו לקרב אותם והכניס אהבת ישראל בלב המצריים, ופעל בעצתו שרוב גדול מישראל לא רצו לצאת ממצרים ע""י שנתן להם פרעה פטרונים והי' להם כל טוב, וא""ש אמרם ז""ל שפרעה התחיל בעצה תחלה, אך לא בעצת השעבוד אלא עצה יותר רעה ממנה דהיינו דרך אהבה והתקרבות, וידע הבוי""ת שאם ימשכו בדרך הזה לא ישאר ח""ו שריד ופליט לבית ישראל, וע""כ הפך לבם לשנוא עמו וניצולו עי""ז עכ""פ ס' רבוא שיצאו ממצרים. "
Divrey Yoel,Shemot,251,251,"ונקדים עוד לבאר במאמה""כ (פ' וירא) וה' אמר המכסה אני מאברהם וגו' כי ידעתיו למען אשר יצוה את בניו ואת ביתו אחריו ושמרו דרך ה' וגו' פירש""י ז""ל כי ידעתיו לשון חבה וכו' ולמה ידעתיו למען אשר יצוה, לפי שהוא מצוה את בניו עלי לשמור דרכי, ואם תפרשהו כתרגומו ארי גלי קדמי, יודע אני בו שיצוה את בניו וגו' אין למען נופל על הלשון עכ""ל, ולכאורה צריך להבין פי' התרגום שהוא מפי ר""א ור""י ואמרז""ל שניתנה מסיני, ואיך יתפרש הפסוק לפי' התרגום. ויתבאר ע""ד הכתוב בפרשה זו וירא אלקים את בנ""י וידע אלקים, פירש""י נתן עליהם לב ולא העלים עיניו עכ""ל, והכוונה כי סר מעליהם הסתרת פנים שהי' עד עכשיו, וכן פי' תרגום אונקלוס וגלי קדם ה' שעבודא דבנ""י, ובתרגום יונתן פי' באופן אחר וגלי קדמוי ית תיובתא דעבדו בטומרא דלא ידעו אנש בחברי' וכן דרשו במד""ר וירא אלקים שעשו תשובה וכו' וידע אלקים שאפי' אחד בחבירו לא הי' יודע אלא הקב""ה לבדו, ואף שהיו משוקעים מאד מהשיעבוד אעפ""כ הי' להם הרהורי תשובה ולא היו מכירין בהם ורק הבוכ""ע ידע פנימיות לבם, עכ""פ ידיעת אלקים מורה על ידיעה הפנימיות שבלב שאין זולתו יודע כ""א הבוי""ת הבוחן כליות ולב. "
Divrey Yoel,Shemot,252,252,"ועד""ז יתבאר מאמה""כ כי ידעתיו למען אשר יצוה את בניו וגו' ושמרו דרך ה' וגו' למען הביא ה' על אברהם את אשר דבר עליו, דלכאורה מה רבותי' דאברהם אבינו שכך הוא מצוה את בניו ושמרו דרך ה' ומצוי גם בסתם בנ""א אם לא נפסדו עדיין בדיעות נפסדות, גם הם מצווים ומדריכים את בניהם שישמרו דרך ה', ואף אם הם בעצמם לא יוכלו שליט ביצרם מ""מ יש להם תשוקה ורצון להדריך בניהם שישמרו התורה ומצות, ומהו הרבותא שמשבח הכתוב לאאע""ה בכך. אך נראה שיש בזה ענין עמוק, כי מי שחפץ באמת שבניו ילכו בדרך ה', צריך מקודם לקשר לבב עצמו להבוכ""ע ביראת ה' כל היום, וכעין שפי' ק""ז הייטב לב זלה""ה (פ' נח) הכתוב יראת ה' טהורה עומדת לעד, עפי""מ שכתבו בספה""ק ההבדל בין יראת עונש ליראת הרוממת, כי הירא מכח סיבת העונש אותה יראה אינו יכול להורישה לבניו כי איננה קנין עצמי, אבל הירא מרוממותו יתעלה, אותה יראה מוריש ומנחיל לבניו אחריו, והיינו דכתיב מי יתן והי' לבבם זה להם ליראה אותי וגו' דייקא כל הימים יראה תמידית, למען ייטב להם ולבניהם לעולם, וז""ש מתהלך בתומו צדיק אשרי בניו אחריו עכ""ד, וז""ש יראת ה' טהורה עומדת לעד כלומר לדורותיו אחריו, עיי""ש. וכמו""כ אברהם אבינו הי' מקשט ומטהר את נפשו לא בשביל תועלת עצמי, אדרבה הפקיר נפשו וכל מאודו בשביל לעשות רצון קונו, וזהו אשר נשאר לדורותיו שיתקיימו לעד ולא תשכח מפי זרעו, ואף בגודל השפלות כל הקיום שלנו רק בזכות האבות הקדושים ובכח עבודתם שעבדו הבוי""ת בכל לבם ונפשם, וז""פ הכ' כי ידעתיו שהקב""ה נתן לב עליו לידע פנימיות לבבו איך הוא מטהר ומקדש עצמו וכח זה ישאר נצחי לדורות, והכוונה באומרו כי ידעתיו ע""ד שאמה""כ וידע אלקים, שהי' גלוי וידוע לפניו ית' פנימיות לבבו, מה שעבד השי""ת במסנ""פ והשתוקקות גדולה עד להפליא כדי שיהי' בטוח בדורות הבאים אחריו שישמרו דרך ה' וגו', ולפי""ז שפיר נופל לשון למען אף לפי' התרגום, כי אין כוונת הידיעה על מה שהוא מצוה את בניו וביתו אחריו, רק על בחינת העבודה שלו בפנימית הלב, איך הוא מוסר נפשו בעבדות השי""ת, והכל למען אשר יצוה את בניו וביתו אחריו שיהי' בטוח בבניו אחריו שילכו בדרך השי""ת, וזהו יסוד גדול בענין חינוך הבנים לקשט את עצמו תחילה בפנימיות הלב ואז ישאר השפעת הקדושה אחריו לדורותיו. "
Divrey Yoel,Shemot,253,253,"עכ""פ מלת ידיעה משמש ב' לשונות לשון אהבה וחיבה כפירש""י, ולשון ידיעה והכרה כפי' התרגום, ובזה יתפרש לשון הכתוב ויקם מלך חדש אשר לא ידע את יוסף. דהנה מתחלה היו פרעה והמצריים אוהבים את ישראל כמבואר במדרש הנ""ל ואח""כ הפך הקב""ה אהבתם לשנאה, מגודל רחמנותו על ישראל שלא יתערבו ח""ו בין המצריים, ולז""א ויקם מלך חדש אשר לא ידע את יוסף, ויתפרש ידיעה מלשון חיבה שלא הרגיש אהבה ליוסף ולישראל שכולם היו גידולי יוסף, וזה לא הי' דמיון כ""א באמת לא ידע את יוסף, ושפיר כתבה התוה""ק אשר לא ידע את יוסף לפרש""י בפ' וירא שפי' מלשון חיבה, אמנם בחיצוניותו עדיין הי' בוש להראות שנאה כבושה כ""כ נגד ישראל, מפני כבודו של יוסף שבזכותו היו חיים עד עכשיו, לזה עשה את עצמו כאילו אינו יודע ואינו מכיר את יוסף. נמצא דמאמה""כ אשר לא ידע את יוסף יתפרש בשני הפירושים כפי' רש""י ופי' התרגום, לפי פירש""י הי' אמת גמור שלא הי' לו אהבה וחיבה ליוסף ומה""ט נכתב בתורה שהאמת כן הי', גם מרומז בה הדרש שעשה א""ע כאילו לא ידע את יוסף ויתפרש מלת ידע כפי' התרגום, וזה הי' דמיון כוזבת, אלא שהשנאה הכבושה בלבו הביא אותו לכך, ושני הפירושים איתנייהו ותלויים זב""ז. "
Divrey Yoel,Shemot,254,254,"א""י עפי""מ שפירשתי (פ' בהעלותך) מה דאיתא במדרש רבה (פרשת לך פ' מ""ב סי' ג') ויהי בימי אחז מה צרה היתה שם וכו' כך אמר אחז אם אין גדיים אין תיישים וכו' אם אין קטנים אין תלמידים אם אין תלמידים אין חכמים וכו' למה נקרא שמו אחז שאחז בתי כנסיות ובתי מדרשות ע""כ, ובפשטות הכוונה שביטל בתי מדרשות ולא הניח שילמדו תורה, אם כן לכאורה אין שייך לקרותו אחז על שם שאחז בתכנ""ס דאדרבה ביטל אותם. ומילת אחז משמעותו להיפוך שאחז בהם להחזיקם ולקיימם, ופירשתי דלפי שרצה בביטול בתכנ""ס, התחכם שאם ילך בכח כפי' וגזירות לא יועילו מעשיו, שבנ""י ילמדו תורה במסנ""פ, לזה הלך בדרכו של פרעה להראות התקרבות ואהבה, ופיזר ממון להחזיק ישיבות ובתי מדרשות, ובזה יכניס שיטתו בלב לומדי תורה, ומעצמם יבטלו אח""כ בתי כנסיות ובתי מדרשות, כמו שרואין דרך הזה בדורינו, שהרשעים עוקרי הדת מתאמצים ורוצים בהחזקת ישיבות ובתי ת""ת, ויודעים שזהו ביטולה של תורה ר""ל, מה שרשעים מחזיקים בקיומם של בתי מדרשות, ובזה יובן דברי התרגום דמתחלה כשהלך פרעה בדרך של התקרבות ואהבה, שזה לא הי' לטובת ישראל וכנ""ל, רק אדרבה להרחיק אותם עי""ז מן הקדושה, הי' פרעה עצמו מחזיק בתי מדרשות במצרים שיוכלו ישראל ללמוד שם תורה ולקיים גזירת יוסף, היינו גזירת אורייתא שגזרו יוסף והשבטים הק', וכמ""ש ואת יהודה שלח לפניו אל יוסף להורות לפניו גושנה ופירש""י לתקן לו בית תלמוד שמשם תצא הוראה, ופרעה עצמו הי' מחזיק בידם מכיס המלוכה שעי""ז יתרחקו מן הקדושה, אבל אח""כ שינה את דרכו דרך התקרבות, כנ""ל במדרש שהמצריים לא רצו בזה ונקטו להם דרך של שנאה גלוי', ומאז לא קיימו עוד גזירת יוסף. "
